"","date","week_id","median","CrI.low","CrI.upp","OR.med","OR.CrI.low","OR.CrI.upp","Group"
"118",2020-04-06,14,0.0332978972253114,-0.0162841628168919,0.0793938649582273,1.03385847694378,0.98384770739348,1.08263064838241,"HospAgg5 - SES"
"119",2020-04-13,15,0.0441534052914889,-0.00795008324328913,0.109320600208809,1.04514267300771,0.992081435088738,1.11551992894065,"HospAgg5 - SES"
"120",2020-04-20,16,0.0545642072216185,-0.010569268329091,0.110327229446936,1.05608028221762,0.989486390125114,1.11664340928605,"HospAgg5 - SES"
"121",2020-04-27,17,0.0472522363001413,-0.00828424019511107,0.123128116387936,1.04838641684254,0.991749979562598,1.13102931505613,"HospAgg5 - SES"
"122",2020-05-04,18,0.0687297646498151,0.00829573180952754,0.141659717850607,1.07114670832761,1.00833023674121,1.15218451399968,"HospAgg5 - SES"
"123",2020-05-11,19,0.08467244460833,0.00465630643498451,0.145794610215641,1.08836050995243,1.00466716387511,1.15695853618174,"HospAgg5 - SES"
"124",2020-05-18,20,0.0736605639459695,-0.0107864844922786,0.15120008991753,1.07644136046933,0.989271481029634,1.16322938526963,"HospAgg5 - SES"
"125",2020-05-25,21,0.0457640438490085,-0.0376338901061645,0.151420260399288,1.04682737645493,0.963065464150972,1.16348552223964,"HospAgg5 - SES"
"126",2020-06-01,22,0.04308157087615,-0.0465370810718057,0.154832269663924,1.04402305325252,0.954529164949214,1.1674621258671,"HospAgg5 - SES"
"127",2020-06-08,23,0.0436614078364735,-0.0512827548577307,0.160811390620863,1.04462859194611,0.950010012606093,1.17446343310373,"HospAgg5 - SES"
"128",2020-06-15,24,0.0547659483358993,-0.0622608965116084,0.172121344050685,1.05629335852293,0.939637706609323,1.18782195959736,"HospAgg5 - SES"
"129",2020-06-22,25,0.0568704898165703,-0.0887372183829235,0.183858032370198,1.05851871256528,0.915086009763373,1.20184518787154,"HospAgg5 - SES"
"130",2020-06-29,26,0.0620991919399352,-0.0886536646556763,0.183367461883758,1.06406788645138,0.91516247180454,1.20125574268712,"HospAgg5 - SES"
"131",2020-07-06,27,0.0780172054615662,-0.0535906728980148,0.210846492866427,1.08114126004446,0.947819995521609,1.23472280175482,"HospAgg5 - SES"
"132",2020-07-13,28,0.0839456963618463,-0.040808513946033,0.196810432184842,1.08756983320655,0.960012941438482,1.21751321750771,"HospAgg5 - SES"
"133",2020-07-20,29,0.0956986475337152,-0.0226056634036342,0.188484775549685,1.10042739751203,0.977647930127691,1.20741870056067,"HospAgg5 - SES"
"134",2020-07-27,30,0.104826945016637,0.0148283014347688,0.226239512264304,1.11051841298035,1.01493878612109,1.25387594798351,"HospAgg5 - SES"
"135",2020-08-03,31,0.118614043280818,0.0355629973517441,0.228012363231668,1.1259352721328,1.03620292411202,1.25610085480221,"HospAgg5 - SES"
"136",2020-08-10,32,0.117927199682691,0.0140171742004422,0.217240520880093,1.12516219622075,1.01411587541825,1.24264294777246,"HospAgg5 - SES"
"137",2020-08-17,33,0.107324496336237,0.00931993082484211,0.200080878028574,1.11329545616852,1.00936349661834,1.22150154680221,"HospAgg5 - SES"
"138",2020-08-24,34,0.0950292591996577,0.0112810231167503,0.19498350318486,1.09969103073481,1.01134489380766,1.21529093789442,"HospAgg5 - SES"
"139",2020-08-31,35,0.0806497103873103,0.00137716083774884,0.179203726483245,1.0839911192253,1.0013781095592,1.19626443008978,"HospAgg5 - SES"
"140",2020-09-07,36,0.0648982414358482,-0.0044346161859696,0.13847213142436,1.06705043733907,0.995575202205428,1.14851767357251,"HospAgg5 - SES"
"141",2020-09-14,37,0.0529533653615204,-0.012524555400962,0.126048923731248,1.05438047332062,0.987553550422745,1.13433766295648,"HospAgg5 - SES"
"142",2020-09-21,38,0.0577413734693523,-0.00568411678142682,0.121018238414029,1.05944096073536,0.994332007245616,1.12864549688349,"HospAgg5 - SES"
"143",2020-09-28,39,0.0503162332846881,-0.00027397667247325,0.12269025387704,1.05160359585886,0.999726060855708,1.13053418812701,"HospAgg5 - SES"
"144",2020-10-05,40,0.0617356508690845,0.0124030261044632,0.117664998353521,1.06368112437869,1.01248026262461,1.12486721587117,"HospAgg5 - SES"
"145",2020-10-12,41,0.0780425037305991,0.0250187414190711,0.129028460443228,1.08116861139289,1.02533433656485,1.13772250379169,"HospAgg5 - SES"
"146",2020-10-19,42,0.0901593242909756,0.0391879142349541,0.135550958723811,1.09434862613529,1.03996588968433,1.14516755062451,"HospAgg5 - SES"
"147",2020-10-26,43,0.0774696090447795,0.0358608358318799,0.134378244439193,1.08054939303133,1.03651159118024,1.14382538342276,"HospAgg5 - SES"
"148",2020-11-02,44,0.0734731391790574,0.0330897569941855,0.126295402914461,1.0762396276037,1.03364331179448,1.1346172880366,"HospAgg5 - SES"
"149",2020-11-09,45,0.0782209509369922,0.0238080719367791,0.127679310003579,1.0813615601263,1.0240937466981,1.13618857995518,"HospAgg5 - SES"
"150",2020-11-16,46,0.0897386401354635,0.0491394286441615,0.144888671504178,1.09388834783035,1.0503667917484,1.15591087728528,"HospAgg5 - SES"
"151",2020-11-23,47,0.111791236681352,0.0507897666098671,0.163757452460358,1.11827938056019,1.05210168312753,1.17792857676339,"HospAgg5 - SES"
"152",2020-11-30,48,0.120853331385729,0.0656181995965147,0.172252035587931,1.12845939065413,1.06781894562299,1.18797720801984,"HospAgg5 - SES"
"153",2020-12-07,49,0.134945308552,0.0826019937607569,0.184081314248064,1.144474189689,1.0861094441768,1.20211356808309,"HospAgg5 - SES"
"154",2020-12-14,50,0.153734748023225,0.109959246475789,0.214956568855347,1.16618151379754,1.11623257912047,1.239808049514,"HospAgg5 - SES"
"155",2020-12-21,51,0.142070181692139,0.0873192839551897,0.189560473154324,1.15265754115508,1.09124504113503,1.20871821678259,"HospAgg5 - SES"
"156",2020-12-28,52,0.137237364116037,0.0896100423949607,0.192137874862525,1.14710039667981,1.09374768530509,1.21183758738799,"HospAgg5 - SES"
"157",2021-01-04,53,0.114196976633932,0.0701214341238816,0.167575474373956,1.12097290860909,1.07263842825362,1.18243453032313,"HospAgg5 - SES"
"158",2021-01-11,54,0.148967751726346,0.100827189493688,0.201482747134466,1.16063556011242,1.10608548205452,1.22321513291455,"HospAgg5 - SES"
"159",2021-01-18,55,0.160918030115357,0.11189411508846,0.214257992622382,1.17458868396877,1.11839443327969,1.23894225152533,"HospAgg5 - SES"
"160",2021-01-25,56,0.159969717757521,0.108596062297138,0.219857251110786,1.17347533498912,1.11471198518919,1.24589886721342,"HospAgg5 - SES"
"161",2021-02-01,57,0.180020400939997,0.122261404164692,0.216426073138618,1.19724178773054,1.13004946281022,1.24163129205646,"HospAgg5 - SES"
"162",2021-02-08,58,0.187816585941194,0.145833142214027,0.246287858225196,1.20661218541438,1.15700311696508,1.27926776829458,"HospAgg5 - SES"
"163",2021-02-15,59,0.181531708948317,0.129230958211521,0.241303844943729,1.19905255680247,1.13795291338757,1.27290774313723,"HospAgg5 - SES"
"164",2021-02-22,60,0.141893203195048,0.0833947651475488,0.199794467258798,1.15245356360614,1.08697082205983,1.2211517456997,"HospAgg5 - SES"
"165",2021-03-01,61,0.128678262215464,0.0743720165442077,0.184439376776478,1.13732414514349,1.07720746996506,1.20254407697667,"HospAgg5 - SES"
"166",2021-03-08,62,0.0880684482176773,0.0288080617129629,0.148020557752174,1.092062869227,1.02922702744278,1.15953673358676,"HospAgg5 - SES"
"167",2021-03-15,63,0.0922835790778983,0.0455924105788163,0.143181955298339,1.09667577229351,1.04664772146681,1.15393974801612,"HospAgg5 - SES"
"168",2021-03-22,64,0.104654559271915,0.057660471076591,0.140157634038194,1.1103269919363,1.05935525289368,1.1504551354532,"HospAgg5 - SES"
"169",2021-03-29,65,0.103806498252906,0.0597480426934414,0.142785358790483,1.10938576606098,1.06156904277027,1.15348219028068,"HospAgg5 - SES"
"170",2021-04-05,66,0.129988305730814,0.0874019689933834,0.178662658156683,1.13881506563682,1.09133527450336,1.19561734437104,"HospAgg5 - SES"
