"","week_id","lvl_SES","lvl_MBG","q2","q1","q3","level","level.r","date"
"213",54,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-01-11
"214",54,1,3,0.992626000262094,0.954960816583393,1.03618242936648,"1.3","Type 2: Low % - High %",2021-01-11
"215",54,3,1,1.1676061323223,1.11025489968706,1.21714991099079,"3.1","Type 3: High % - Low %",2021-01-11
"216",54,3,3,1.16156887754878,1.11647660595103,1.21733325184967,"3.3","Type 1: High % - High %",2021-01-11
"217",55,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-01-18
"218",55,1,3,0.995008263391961,0.953573680502054,1.05296188665126,"1.3","Type 2: Low % - High %",2021-01-18
"219",55,3,1,1.18650246332477,1.11502129721662,1.23744588426035,"3.1","Type 3: High % - Low %",2021-01-18
"220",55,3,3,1.17792609010814,1.12928413973577,1.2355706162592,"3.3","Type 1: High % - High %",2021-01-18
"221",56,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-01-25
"222",56,1,3,1.00433159612952,0.95996720870147,1.0580353643863,"1.3","Type 2: Low % - High %",2021-01-25
"223",56,3,1,1.17920172182196,1.10924391600994,1.23772306816427,"3.1","Type 3: High % - Low %",2021-01-25
"224",56,3,3,1.19100653101951,1.12084163344211,1.24188037896187,"3.3","Type 1: High % - High %",2021-01-25
"225",57,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-02-01
"226",57,1,3,1.00739489251743,0.962802774627336,1.06888188996428,"1.3","Type 2: Low % - High %",2021-02-01
"227",57,3,1,1.19460672872664,1.14476541163243,1.26486276582094,"3.1","Type 3: High % - Low %",2021-02-01
"228",57,3,3,1.21180770428393,1.14523992626019,1.26487705519234,"3.3","Type 1: High % - High %",2021-02-01
"229",58,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-02-08
"230",58,1,3,1.03612023893262,0.978489014278266,1.08906090386343,"1.3","Type 2: Low % - High %",2021-02-08
"231",58,3,1,1.21429112883276,1.14321807682343,1.29120820091862,"3.1","Type 3: High % - Low %",2021-02-08
"232",58,3,3,1.25765519621355,1.18557209779631,1.31787310884839,"3.3","Type 1: High % - High %",2021-02-08
"233",59,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-02-15
"234",59,1,3,1.01015317472274,0.951678376418419,1.05871452678737,"1.3","Type 2: Low % - High %",2021-02-15
"235",59,3,1,1.20841493759995,1.13880270361345,1.27297122030803,"3.1","Type 3: High % - Low %",2021-02-15
"236",59,3,3,1.21662637558669,1.14661740842721,1.28229784776261,"3.3","Type 1: High % - High %",2021-02-15
"237",60,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-02-22
"238",60,1,3,1.02758884479101,0.978717544218513,1.07173814167358,"1.3","Type 2: Low % - High %",2021-02-22
